subject_id,location,strategy,fit_type,error,bic,r2,pcommon,sigma_v,sigma_a,sigma_p,mu_p
LV001,raw,Averaging,mll,725.4560520643848,1464.320932838698,0.6636389378743623,1.0,0.10535750390190401,0.1,2.9999818139048866,1.5
LV002,raw,Averaging,mll,760.6514615009415,1534.7117517118113,0.7593314399181226,1.0,0.2002510903097639,0.1,2.9978741361176224,1.5
LV003,raw,Averaging,mll,272.3317347590152,558.0722982279586,0.9610999081633614,1.0,0.13960803092005417,0.1,2.9991850014725214,1.5
LV005,raw,Averaging,mll,412.9764736785202,839.3617760669687,0.9107422680428816,1.0,0.11969373327000933,0.1,2.999631882327556,1.5
LV007,raw,Averaging,mll,186.7196816630078,386.84819203594384,0.9604775091719676,1.0,0.11305233675916332,0.1,2.9999882023238937,1.5
LV008,raw,Averaging,mll,794.2851380590268,1601.979104827982,0.5656788184641821,1.0,0.10155225779909181,0.1,2.9998848332480526,1.5
LV009,raw,Averaging,mll,465.0081047958682,943.4250383016646,0.7389287410496665,1.0,0.10044912855474539,0.1,2.999907248974981,1.5
LV011,raw,Averaging,mll,1185.38933343591,2384.187495581748,0.5258790059883556,1.0,0.11729862260001142,0.1,2.999954724958119,1.5
LV012,raw,Averaging,mll,828.437931226837,1670.2846911636022,0.6417093844457069,1.0,0.13140945573769627,0.1,2.999770355128556,1.5
LV013,raw,Averaging,mll,962.4879878432853,1938.3848043964988,0.5163403793662866,1.0,0.10684289262872207,0.1,2.999925986993908,1.5
LV015,raw,Averaging,mll,240.54801743228415,494.50486357449654,0.8016266345485755,1.0,0.09939212322951256,0.1,2.9945004747528254,1.5
LV016,raw,Averaging,mll,917.6312565953588,1848.6713419006458,0.4850686304222055,1.0,0.09934456524902155,0.1,2.9946824545565707,1.5
LV017,raw,Averaging,mll,145.2812836219257,303.9713959537796,0.8122000072504928,1.0,0.09934456524900104,0.1,2.9946824545566493,1.5
LV018,raw,Averaging,mll,78.5916575151587,170.5921437402456,0.9899724599701126,1.0,0.12090767388891743,0.1,2.9999392158535083,1.5
