subject_id,location,strategy,fit_type,error,bic,r2,pcommon,sigma_v,sigma_a,sigma_p,mu_p
LV001,raw,Averaging,mll,1008.6268692843278,2037.3669816335478,0.3473804627531204,1.0,0.999887251692979,0.6,1.1531815225049187,0.10633969108373392
LV002,raw,Averaging,mll,854.5628286514727,1729.2389003678377,0.6627113093029374,1.0,0.9779054723255263,0.6,1.9120758493572623,0.17077965094480546
LV003,raw,Averaging,mll,841.297567878664,1702.7083788222203,0.7970906274071359,1.0,0.9421439068612573,0.6,1.899350684531481,0.4537499093358127
LV005,raw,Averaging,mll,963.1752138197038,1946.4636707042998,0.6408359006422855,1.0,0.963543270027032,0.6,1.2497100290412466,0.15124668321215978
LV007,raw,Averaging,mll,571.9180991525627,1163.9494413700177,0.9026558716761764,1.0,0.9827230459363854,0.6,1.192287521856182,1.804227957189938
LV008,raw,Averaging,mll,965.9741177529895,1952.0614785708713,0.28744632155706107,1.0,0.97958114236718,0.6,0.9006159962252784,0.11901385410126138
LV009,raw,Averaging,mll,852.9537875125227,1726.0208180899376,0.6791738624627788,1.0,0.8514049974781978,0.6,1.1055737563365988,0.10656946433594014
LV011,raw,Averaging,mll,899.4833026417771,1819.0798483484464,0.5946940497656599,1.0,0.9749614224614235,0.6,2.8626355026212176,0.1285787883578656
LV012,raw,Averaging,mll,1194.1120823460556,2408.3374077570033,0.06939366746899989,1.0,0.9996485503669907,0.6,1.1621638327724404,0.10082795595518593
LV013,raw,Averaging,mll,1267.6945232423602,2555.5022895496127,-0.014303761581949903,1.0,0.9990759046094365,0.6,0.909220773621359,0.11569193721512566
LV015,raw,Averaging,mll,662.8087477945285,1345.7307386539492,0.7105350585682451,1.0,0.5132725995595018,0.6,1.7259663324634482,1.4195993572472272
LV016,raw,Averaging,mll,1256.216903716765,2532.5470504984223,0.056761203644646985,1.0,0.9969515784012922,0.6,1.0627281272503215,0.10141664008895955
LV017,raw,Averaging,mll,658.7991520960309,1337.711547256954,0.7303581095236407,1.0,0.46114886107440517,0.6,2.069499691864695,2.5722232404080554
LV018,raw,Averaging,mll,564.4116388225402,1148.9365207099727,0.9088265456757215,1.0,0.9992884936139775,0.6,1.0243933234655576,1.819659446618306
LV019,raw,Averaging,mll,679.9791682529881,1380.0715795708684,0.8532847103104803,1.0,0.9986655074985245,0.6,1.4689197348418255,2.2957468972118584
LV020,raw,Averaging,mll,783.1732007397673,1586.4596445444267,0.8631304391978823,1.0,0.9921229638041464,0.6,1.4717338224354015,2.9350908909077753
