sid,group,n_flash,n_beep,response,accuracy,rt,location
SV201,Sighted Control,0.0,0.0,1,0,1.1682575999998335,19
SV201,Sighted Control,0.0,0.0,0,1,0.9896226999999271,15
SV201,Sighted Control,0.0,0.0,0,1,1.6223903999998583,17
SV201,Sighted Control,0.0,0.0,0,1,0.7887408999999934,3
SV201,Sighted Control,0.0,0.0,0,1,0.8885599000000184,8
SV201,Sighted Control,0.0,0.0,0,1,0.7725874999996449,19
SV201,Sighted Control,0.0,0.0,0,1,0.7725535999998101,22
SV201,Sighted Control,0.0,0.0,0,1,0.80612549999978,6
SV201,Sighted Control,0.0,0.0,0,1,0.5604776000000129,8
SV201,Sighted Control,0.0,0.0,0,1,0.7057469999999739,21
SV201,Sighted Control,0.0,0.0,0,1,0.7375547999999981,12
SV201,Sighted Control,0.0,0.0,0,1,0.7889715000001161,9
SV201,Sighted Control,0.0,0.0,0,1,0.6892778000001272,18
SV201,Sighted Control,0.0,0.0,0,1,0.7215158000003612,21
SV201,Sighted Control,0.0,0.0,0,1,0.6227158000001509,18
SV201,Sighted Control,0.0,0.0,1,0,0.9409261999999217,22
SV201,Sighted Control,0.0,0.0,0,1,0.5709421999999904,22
SV201,Sighted Control,0.0,0.0,0,1,0.5641934000000219,6
SV201,Sighted Control,0.0,0.0,0,1,0.5632846000003155,23
SV201,Sighted Control,0.0,0.0,0,1,0.6395440999999664,13
SV201,Sighted Control,0.0,0.0,0,1,0.5581391999999141,23
SV201,Sighted Control,0.0,0.0,0,1,0.5594104000001607,4
SV201,Sighted Control,0.0,0.0,0,1,0.6404790999999932,3
SV201,Sighted Control,0.0,0.0,0,1,0.567319100000077,24
SV201,Sighted Control,0.0,0.0,0,1,0.60509170000023,5
SV201,Sighted Control,0.0,0.0,0,1,0.556399799999781,7
SV201,Sighted Control,0.0,0.0,0,1,0.7387638000000152,24
SV201,Sighted Control,0.0,0.0,0,1,1.3721857000000455,13
SV201,Sighted Control,0.0,0.0,0,1,0.5624660000003132,15
SV201,Sighted Control,0.0,0.0,0,1,0.6384210999999596,9
SV201,Sighted Control,0.0,0.0,0,1,0.6727310999999645,7
SV201,Sighted Control,0.0,0.0,0,1,0.5657526999998481,17
SV201,Sighted Control,0.0,0.0,0,1,0.6393413999999211,24
SV201,Sighted Control,0.0,0.0,0,1,0.6737320000002001,23
SV201,Sighted Control,0.0,0.0,0,1,0.7562248999997792,1
SV201,Sighted Control,0.0,0.0,0,1,0.9392238000000361,2
SV201,Sighted Control,0.0,0.0,0,1,0.9223381000001609,1
SV201,Sighted Control,0.0,0.0,0,1,0.7551882000002479,4
SV201,Sighted Control,0.0,0.0,0,1,1.7734328999999889,14
SV201,Sighted Control,0.0,0.0,0,1,0.588799999999992,8
SV201,Sighted Control,0.0,0.0,0,1,0.9558888999999908,19
SV201,Sighted Control,0.0,0.0,0,1,0.7236867000001439,16
SV201,Sighted Control,0.0,0.0,0,1,0.705829100000301,10
SV201,Sighted Control,0.0,0.0,0,1,0.5631360000002132,11
SV201,Sighted Control,0.0,0.0,0,1,0.5640871999999035,16
SV201,Sighted Control,0.0,0.0,0,1,1.5239409000000705,5
SV201,Sighted Control,0.0,0.0,0,1,0.6056507000002966,14
SV201,Sighted Control,0.0,0.0,0,1,0.5894211999998333,7
SV201,Sighted Control,0.0,0.0,0,1,0.5890810999999303,20
SV201,Sighted Control,0.0,0.0,0,1,0.5570859999997992,4
SV201,Sighted Control,0.0,0.0,0,1,0.7056437999999616,2
SV201,Sighted Control,0.0,0.0,0,1,2.0392492000000857,10
SV201,Sighted Control,0.0,0.0,0,1,0.8069725999998809,16
SV201,Sighted Control,0.0,0.0,0,1,0.6050489999997808,21
SV201,Sighted Control,0.0,0.0,0,1,0.6220837999999276,5
SV201,Sighted Control,0.0,0.0,0,1,0.5888946000000033,12
SV201,Sighted Control,0.0,0.0,0,1,0.5577339000001302,20
SV201,Sighted Control,0.0,0.0,0,1,0.872724400000152,15
SV201,Sighted Control,0.0,0.0,0,1,0.6389939999999115,1
SV201,Sighted Control,0.0,0.0,0,1,0.5628213999998479,11
SV201,Sighted Control,0.0,0.0,0,1,0.5669008999998368,18
SV201,Sighted Control,0.0,0.0,0,1,0.7740759999996953,20
SV201,Sighted Control,0.0,0.0,0,1,1.238651299999674,11
SV201,Sighted Control,0.0,0.0,0,1,0.588520900000276,14
SV201,Sighted Control,0.0,0.0,0,1,1.4718551000000843,3
SV201,Sighted Control,0.0,0.0,0,1,0.5696649999999863,17
SV201,Sighted Control,0.0,0.0,0,1,0.7727705999996033,6
SV201,Sighted Control,0.0,0.0,0,1,0.7894191000000319,9
SV201,Sighted Control,0.0,0.0,0,1,0.7892942000003131,2
SV201,Sighted Control,0.0,0.0,0,1,1.3218453999998019,13
SV201,Sighted Control,0.0,0.0,0,1,0.5611708000001272,12
SV201,Sighted Control,0.0,0.0,0,1,0.5592245000002549,10
SV201,Sighted Control,0.0,1.0,1,1,0.671077299999979,15
SV201,Sighted Control,0.0,1.0,1,1,1.821393000000171,24
SV201,Sighted Control,0.0,1.0,1,1,0.6892409000001862,6
SV201,Sighted Control,0.0,1.0,1,1,0.7886938999999984,2
SV201,Sighted Control,0.0,1.0,1,1,0.5884823999999753,20
SV201,Sighted Control,0.0,1.0,1,1,0.6719911999998658,19
SV201,Sighted Control,0.0,1.0,1,1,0.565878999999768,15
SV201,Sighted Control,0.0,1.0,1,1,0.5672153000000435,23
SV201,Sighted Control,0.0,1.0,1,1,0.5661127000003034,8
SV201,Sighted Control,0.0,1.0,1,1,0.6048359999999775,9
SV201,Sighted Control,0.0,1.0,1,1,0.5615643000001,21
SV201,Sighted Control,0.0,1.0,1,1,0.6223101000000497,4
SV201,Sighted Control,0.0,1.0,1,1,1.021730199999638,5
SV201,Sighted Control,0.0,1.0,1,1,0.7400926999998774,21
