sid,group,n_flash,n_beep,response,accuracy,rt,location
SV203,Sighted Control,0.0,0.0,0,1,1.537744200002635,22
SV203,Sighted Control,0.0,0.0,0,1,1.1549199000000954,15
SV203,Sighted Control,0.0,0.0,0,1,1.221348899998702,3
SV203,Sighted Control,0.0,0.0,0,1,1.1225527000060538,6
SV203,Sighted Control,0.0,0.0,0,1,1.4894425999955274,16
SV203,Sighted Control,0.0,0.0,0,1,1.1906102000066312,24
SV203,Sighted Control,0.0,0.0,0,1,1.8552924999967217,20
SV203,Sighted Control,0.0,0.0,0,1,1.1723537999932887,13
SV203,Sighted Control,0.0,0.0,0,1,1.2724608999997145,17
SV203,Sighted Control,0.0,0.0,0,1,1.3053122999990592,7
SV203,Sighted Control,0.0,0.0,0,1,1.0235933999938425,19
SV203,Sighted Control,0.0,0.0,0,1,0.9376027999969665,14
SV203,Sighted Control,0.0,0.0,0,1,4.622678600004292,7
SV203,Sighted Control,0.0,0.0,0,1,1.071916400003829,2
SV203,Sighted Control,0.0,0.0,0,1,0.939396100002341,24
SV203,Sighted Control,0.0,0.0,0,1,1.0075370999984443,20
SV203,Sighted Control,0.0,0.0,0,1,0.9547744999872521,23
SV203,Sighted Control,0.0,0.0,0,1,1.1390992999949958,2
SV203,Sighted Control,0.0,0.0,0,1,0.9398783999931766,4
SV203,Sighted Control,0.0,0.0,0,1,0.8894219999929192,13
SV203,Sighted Control,0.0,0.0,0,1,0.9053469000064069,19
SV203,Sighted Control,0.0,0.0,0,1,0.8060072999942349,19
SV203,Sighted Control,0.0,0.0,0,1,1.089045199987595,21
SV203,Sighted Control,0.0,0.0,0,1,1.1894948999979533,11
SV203,Sighted Control,0.0,0.0,0,1,0.9392470000020694,11
SV203,Sighted Control,0.0,0.0,0,1,1.1393587999918964,22
SV203,Sighted Control,0.0,0.0,0,1,0.8223682999960147,10
SV203,Sighted Control,0.0,0.0,1,0,3.5058964000054402,24
SV203,Sighted Control,0.0,0.0,0,1,0.9556194000033429,7
SV203,Sighted Control,0.0,0.0,0,1,0.7905219999956898,11
SV203,Sighted Control,0.0,0.0,0,1,1.0892143999953987,15
SV203,Sighted Control,0.0,0.0,0,1,0.9221440999972401,18
SV203,Sighted Control,0.0,0.0,0,1,1.489136199990753,5
SV203,Sighted Control,0.0,0.0,0,1,1.1731051999959163,12
SV203,Sighted Control,0.0,0.0,0,1,0.8716507999924943,1
SV203,Sighted Control,0.0,0.0,0,1,0.8224310000077821,14
SV203,Sighted Control,0.0,0.0,0,1,1.022122099995613,12
SV203,Sighted Control,0.0,0.0,0,1,0.9054960000066785,5
SV203,Sighted Control,0.0,0.0,0,1,1.072473699998227,16
SV203,Sighted Control,0.0,0.0,0,1,1.0223317000054521,16
SV203,Sighted Control,0.0,0.0,0,1,0.8909937999997055,10
SV203,Sighted Control,0.0,0.0,0,1,0.855582999996841,13
SV203,Sighted Control,0.0,0.0,0,1,0.8564047999971081,14
SV203,Sighted Control,0.0,0.0,1,0,2.6895495999924606,17
SV203,Sighted Control,0.0,0.0,0,1,1.0559892000019317,23
SV203,Sighted Control,0.0,0.0,0,1,1.005853800001205,10
SV203,Sighted Control,0.0,0.0,0,1,0.9042466999962926,8
SV203,Sighted Control,0.0,0.0,0,1,0.805440299998736,18
SV203,Sighted Control,0.0,0.0,0,1,1.0058238000056008,9
SV203,Sighted Control,0.0,0.0,0,1,1.0224646999995457,22
SV203,Sighted Control,0.0,0.0,0,1,0.9722635999933118,9
SV203,Sighted Control,0.0,0.0,0,1,1.0219886999984737,21
SV203,Sighted Control,0.0,0.0,0,1,0.9229915000032634,6
SV203,Sighted Control,0.0,0.0,0,1,0.9051904999942053,21
SV203,Sighted Control,0.0,0.0,0,1,0.9730876999965403,3
SV203,Sighted Control,0.0,0.0,0,1,0.8556771000003209,17
SV203,Sighted Control,0.0,0.0,0,1,0.9553873999975622,1
SV203,Sighted Control,0.0,0.0,0,1,0.8889516000053845,4
SV203,Sighted Control,0.0,0.0,0,1,0.7721909999963827,5
SV203,Sighted Control,0.0,0.0,0,1,0.9554970000026515,1
SV203,Sighted Control,0.0,0.0,0,1,0.9557808000099612,3
SV203,Sighted Control,0.0,0.0,0,1,1.1050623000046471,8
SV203,Sighted Control,0.0,0.0,0,1,0.8223537000012584,18
SV203,Sighted Control,0.0,0.0,0,1,0.8553760000067996,15
SV203,Sighted Control,0.0,0.0,0,1,0.9710104999976465,23
SV203,Sighted Control,0.0,0.0,0,1,1.2732168000075035,12
SV203,Sighted Control,0.0,0.0,0,1,1.022872000001371,4
SV203,Sighted Control,0.0,0.0,2,0,2.538457999995444,9
SV203,Sighted Control,0.0,0.0,0,1,0.9894105999992462,6
SV203,Sighted Control,0.0,0.0,0,1,4.339233999999124,20
