sid,group,n_flash,n_beep,response,accuracy,rt,location
SV211,Sighted Control,0.0,1.0,1,1,0.6050795000046492,19
SV211,Sighted Control,0.0,1.0,1,1,0.6726656000246294,10
SV211,Sighted Control,0.0,1.0,1,1,0.622707900009118,18
SV211,Sighted Control,0.0,1.0,1,1,0.588362300011795,16
SV211,Sighted Control,0.0,1.0,1,1,0.6554898000322282,20
SV211,Sighted Control,0.0,1.0,1,1,0.5606463000294752,11
SV211,Sighted Control,0.0,1.0,1,1,0.6246102000004612,9
SV211,Sighted Control,0.0,1.0,1,1,0.5588121999753639,7
SV211,Sighted Control,0.0,1.0,1,1,1.556045500037726,5
SV211,Sighted Control,0.0,1.0,1,1,0.7575044000404887,8
SV211,Sighted Control,0.0,1.0,1,1,0.5679591000080109,14
SV211,Sighted Control,0.0,1.0,1,1,0.8052739999839105,2
SV211,Sighted Control,0.0,1.0,1,1,0.5717074000276625,16
SV211,Sighted Control,0.0,1.0,1,1,0.6056118999840692,24
SV211,Sighted Control,0.0,1.0,1,1,0.7226053000194952,16
SV211,Sighted Control,0.0,1.0,1,1,0.8395557000185363,14
SV211,Sighted Control,0.0,1.0,1,1,0.5650472000124864,15
SV211,Sighted Control,0.0,1.0,1,1,0.562134400010109,2
SV211,Sighted Control,0.0,2.0,2,1,0.6879326999769546,7
SV211,Sighted Control,0.0,2.0,2,1,0.5593448000145145,20
SV211,Sighted Control,0.0,2.0,2,1,0.5624352999730036,14
SV211,Sighted Control,0.0,2.0,2,1,0.5611180000123568,6
SV211,Sighted Control,0.0,2.0,2,1,0.5609608999802731,8
SV211,Sighted Control,0.0,2.0,2,1,0.5638958000345156,17
SV211,Sighted Control,0.0,2.0,2,1,1.0876403999864124,24
SV211,Sighted Control,0.0,2.0,2,1,0.8227247000322677,21
SV211,Sighted Control,0.0,2.0,2,1,1.104528099996969,6
SV211,Sighted Control,0.0,2.0,2,1,1.005836799973622,10
SV211,Sighted Control,0.0,2.0,3,0,1.6392297000274993,2
SV211,Sighted Control,0.0,2.0,2,1,1.091183899960015,14
SV211,Sighted Control,0.0,2.0,2,1,1.0549681999837048,14
SV211,Sighted Control,0.0,2.0,2,1,1.0569818000076339,12
SV211,Sighted Control,0.0,2.0,2,1,1.0224244000273757,8
SV211,Sighted Control,0.0,2.0,2,1,1.0719210000243038,20
SV211,Sighted Control,0.0,2.0,2,1,1.1055698999552988,22
SV211,Sighted Control,0.0,2.0,2,1,0.9231251999735832,2
SV211,Sighted Control,0.0,2.0,2,1,0.6387545000179671,18
SV211,Sighted Control,0.0,2.0,2,1,0.6892768000252545,4
SV211,Sighted Control,0.0,2.0,2,1,0.9072916000150144,4
SV211,Sighted Control,0.0,2.0,2,1,0.6556848000036553,13
SV211,Sighted Control,0.0,2.0,2,1,0.8720233999774791,16
SV211,Sighted Control,0.0,2.0,2,1,0.6384385000565089,10
SV211,Sighted Control,0.0,2.0,2,1,0.6391584000084549,19
SV211,Sighted Control,0.0,2.0,2,1,0.9054104000097141,17
SV211,Sighted Control,0.0,2.0,2,1,0.8556488999747671,11
SV211,Sighted Control,0.0,2.0,2,1,0.724688199989032,12
SV211,Sighted Control,0.0,2.0,2,1,0.5588057999848388,5
SV211,Sighted Control,0.0,2.0,2,1,0.8580839000060223,10
SV211,Sighted Control,0.0,2.0,2,1,0.5603987000067718,5
SV211,Sighted Control,0.0,2.0,2,1,1.438912799989339,9
SV211,Sighted Control,0.0,2.0,2,1,1.0061503000324592,15
SV211,Sighted Control,0.0,2.0,2,1,2.072240400011651,3
SV211,Sighted Control,0.0,2.0,2,1,0.8557299999520183,7
SV211,Sighted Control,0.0,2.0,2,1,1.1555075999931432,9
SV211,Sighted Control,0.0,2.0,2,1,0.6240175000275485,5
SV211,Sighted Control,0.0,2.0,2,1,0.6054792000213638,4
SV211,Sighted Control,0.0,2.0,2,1,0.9054013999993913,24
SV211,Sighted Control,0.0,2.0,2,1,0.7730560000054538,23
SV211,Sighted Control,0.0,2.0,2,1,1.3728257999755442,19
SV211,Sighted Control,0.0,2.0,2,1,0.7555904999608174,23
SV211,Sighted Control,0.0,2.0,2,1,0.8390870000002906,16
SV211,Sighted Control,0.0,2.0,2,1,0.8385778000229038,6
SV211,Sighted Control,0.0,2.0,2,1,0.7070993999950588,11
SV211,Sighted Control,0.0,2.0,2,1,0.6546295000007376,18
SV211,Sighted Control,0.0,2.0,2,1,0.9054894000291824,9
SV211,Sighted Control,0.0,2.0,2,1,0.7384136999608018,17
SV211,Sighted Control,0.0,2.0,2,1,1.0060649000224657,21
SV211,Sighted Control,0.0,2.0,2,1,0.6556566000217572,13
SV211,Sighted Control,0.0,2.0,2,1,0.889126900001429,3
SV211,Sighted Control,0.0,2.0,2,1,0.705900400003884,2
SV211,Sighted Control,0.0,2.0,2,1,0.5564265999710187,8
SV211,Sighted Control,0.0,2.0,2,1,0.6222593999700621,1
SV211,Sighted Control,0.0,2.0,2,1,0.5587062999838963,15
SV211,Sighted Control,0.0,2.0,2,1,0.7888697000453249,1
SV211,Sighted Control,0.0,2.0,2,1,0.5671975999721326,22
SV211,Sighted Control,0.0,2.0,2,1,0.640543199959211,22
SV211,Sighted Control,0.0,2.0,2,1,0.571067699987907,11
SV211,Sighted Control,0.0,2.0,2,1,0.5899111999897286,12
SV211,Sighted Control,0.0,2.0,2,1,0.5721691999933682,20
SV211,Sighted Control,0.0,2.0,2,1,2.1921924000489525,23
SV211,Sighted Control,0.0,2.0,2,1,0.6722767000319436,24
SV211,Sighted Control,0.0,2.0,2,1,0.5699669000459835,18
SV211,Sighted Control,0.0,2.0,2,1,1.9220105000422336,7
SV211,Sighted Control,0.0,2.0,2,1,0.8887409000308253,19
SV211,Sighted Control,0.0,2.0,2,1,0.6402521000127308,21
SV211,Sighted Control,0.0,2.0,2,1,0.6917762999655679,3
SV211,Sighted Control,0.0,2.0,2,1,0.6557372999959625,13
SV211,Sighted Control,0.0,2.0,2,1,0.6888732999796048,15
SV211,Sighted Control,0.0,2.0,2,1,0.5663654999807477,16
SV211,Sighted Control,0.0,2.0,2,1,0.6054307000013068,1
SV211,Sighted Control,1.0,0.0,0,1,1.1225950000225566,13
SV211,Sighted Control,1.0,0.0,0,1,0.8221213000360876,9
SV211,Sighted Control,1.0,0.0,0,1,0.7063455000170507,2
SV211,Sighted Control,1.0,0.0,0,1,0.5578602999448776,24
SV211,Sighted Control,1.0,0.0,0,1,0.62212209997233,1
SV211,Sighted Control,1.0,0.0,0,1,0.655807500006631,23
SV211,Sighted Control,1.0,0.0,0,1,0.6224144999869168,21
SV211,Sighted Control,1.0,0.0,0,1,0.6225394000066444,4
SV211,Sighted Control,1.0,0.0,0,1,0.6223972999723628,13
SV211,Sighted Control,1.0,0.0,0,1,0.553886000008788,2
SV211,Sighted Control,1.0,0.0,0,1,0.5692179000470787,20
SV211,Sighted Control,1.0,0.0,0,1,0.56430620001629,5
SV211,Sighted Control,1.0,0.0,0,1,0.5664347999845631,11
SV211,Sighted Control,1.0,0.0,0,1,0.5733695000526495,6
SV211,Sighted Control,1.0,0.0,0,1,0.7385585000156425,9
SV211,Sighted Control,1.0,0.0,0,1,0.6226542000076734,8
SV211,Sighted Control,1.0,0.0,0,1,0.8717281999997795,15
SV211,Sighted Control,1.0,0.0,0,1,0.8389051000121981,16
SV211,Sighted Control,1.0,0.0,0,1,0.8061899999738671,13
SV211,Sighted Control,1.0,0.0,0,1,0.7247035000473261,7
SV211,Sighted Control,1.0,0.0,0,1,0.8387241000309587,20
SV211,Sighted Control,1.0,0.0,0,1,0.8561711999936961,5
SV211,Sighted Control,1.0,0.0,0,1,0.871765999996569,11
SV211,Sighted Control,1.0,0.0,0,1,1.1723434000159614,18
SV211,Sighted Control,1.0,0.0,0,1,0.8723340000142343,1
SV211,Sighted Control,1.0,0.0,0,1,0.837120899988804,6
SV211,Sighted Control,1.0,0.0,0,1,0.671894799976144,6
SV211,Sighted Control,1.0,0.0,0,1,0.8717692999634892,22
SV211,Sighted Control,1.0,0.0,0,1,0.9230182000319473,14
SV211,Sighted Control,1.0,0.0,0,1,0.9375109999673441,14
SV211,Sighted Control,1.0,0.0,0,1,0.568474999978207,24
SV211,Sighted Control,1.0,0.0,0,1,0.8391215999727137,5
SV211,Sighted Control,1.0,0.0,0,1,0.9222216000198387,12
SV211,Sighted Control,1.0,0.0,0,1,0.7055002999841236,17
SV211,Sighted Control,1.0,0.0,0,1,0.83842690003803,21
SV211,Sighted Control,1.0,0.0,0,1,0.6064314999966882,18
SV211,Sighted Control,1.0,0.0,0,1,0.8886836000019684,18
SV211,Sighted Control,1.0,0.0,0,1,0.839253899990581,15
SV211,Sighted Control,1.0,0.0,0,1,0.7054834000300616,10
SV211,Sighted Control,1.0,0.0,0,1,0.5726874000392854,4
SV211,Sighted Control,1.0,0.0,0,1,0.561381200037431,3
SV211,Sighted Control,1.0,0.0,0,1,0.7909098999807611,21
SV211,Sighted Control,1.0,0.0,0,1,0.655682299984619,17
SV211,Sighted Control,1.0,0.0,0,1,0.9387615000014193,19
SV211,Sighted Control,1.0,0.0,0,1,0.8227505999966525,14
SV211,Sighted Control,1.0,0.0,0,1,0.720900000014808,7
SV211,Sighted Control,1.0,0.0,0,1,0.6724376000347547,2
SV211,Sighted Control,1.0,0.0,0,1,1.7053987000253983,3
SV211,Sighted Control,1.0,0.0,0,1,0.8890298000187613,17
SV211,Sighted Control,1.0,0.0,0,1,0.856506799987983,23
SV211,Sighted Control,1.0,0.0,0,1,0.5880909999832511,4
SV211,Sighted Control,1.0,0.0,0,1,0.5673922999994829,23
SV211,Sighted Control,1.0,0.0,0,1,0.7892679999931715,12
SV211,Sighted Control,1.0,0.0,0,1,0.6062233000411652,19
SV211,Sighted Control,1.0,0.0,0,1,0.589137299975846,24
SV211,Sighted Control,1.0,0.0,0,1,0.6899940999574028,10
SV211,Sighted Control,1.0,0.0,0,1,0.622318500012625,12
SV211,Sighted Control,1.0,0.0,0,1,0.5635113999596797,16
SV211,Sighted Control,1.0,0.0,0,1,0.5559558999957517,16
SV211,Sighted Control,1.0,0.0,0,1,0.8724193999660201,11
SV211,Sighted Control,1.0,0.0,0,1,0.5604501999914646,22
SV211,Sighted Control,1.0,0.0,0,1,0.5606791999889538,9
SV211,Sighted Control,1.0,0.0,0,1,0.5659412000095472,10
SV211,Sighted Control,1.0,0.0,0,1,0.6048586000106297,3
SV211,Sighted Control,1.0,0.0,0,1,0.589040599996224,20
SV211,Sighted Control,1.0,0.0,0,1,0.8235252000158653,22
SV211,Sighted Control,1.0,0.0,0,1,0.5687574000330642,8
SV211,Sighted Control,1.0,0.0,0,1,0.5883973999880254,8
SV211,Sighted Control,1.0,0.0,0,1,1.7208711999701336,7
SV211,Sighted Control,1.0,0.0,0,1,0.8886488000280224,15
SV211,Sighted Control,1.0,0.0,0,1,0.6237231999984942,1
SV211,Sighted Control,1.0,0.0,0,1,0.5886775000253692,19
SV211,Sighted Control,1.0,1.0,1,1,0.8549175999942236,15
SV211,Sighted Control,1.0,1.0,1,1,0.6388414999819361,3
SV211,Sighted Control,1.0,1.0,1,1,0.556356200017035,19
SV211,Sighted Control,1.0,1.0,1,1,0.5665200999937952,3
SV211,Sighted Control,1.0,1.0,1,1,0.5616123999934644,16
SV211,Sighted Control,1.0,1.0,1,1,0.5654753999551758,22
SV211,Sighted Control,1.0,1.0,1,1,0.5678094999748282,12
SV211,Sighted Control,1.0,1.0,1,1,1.8885896999854594,11
SV211,Sighted Control,1.0,1.0,1,1,0.8724900000379421,22
SV211,Sighted Control,1.0,1.0,1,1,0.8377622000407428,7
SV211,Sighted Control,1.0,1.0,1,1,1.055538999964483,12
SV211,Sighted Control,1.0,1.0,1,1,0.9888843999942765,8
SV211,Sighted Control,1.0,1.0,1,1,1.1892407999839634,11
SV211,Sighted Control,1.0,1.0,1,1,0.9053388999891467,22
SV211,Sighted Control,1.0,1.0,1,1,0.9555746000260115,5
SV211,Sighted Control,1.0,1.0,1,1,2.7050341000431217,1
SV211,Sighted Control,1.0,1.0,1,1,1.0888743999530561,19
SV211,Sighted Control,1.0,1.0,1,1,0.6401820999453776,17
SV211,Sighted Control,1.0,1.0,1,1,0.588824599981308,2
SV211,Sighted Control,1.0,1.0,1,1,0.9721032999805175,10
SV211,Sighted Control,1.0,1.0,1,1,0.906459600024391,21
SV211,Sighted Control,1.0,1.0,1,1,0.7888765999814495,13
SV211,Sighted Control,1.0,1.0,1,1,1.0054062000126578,7
SV211,Sighted Control,1.0,1.0,1,1,0.8560158999753185,24
SV211,Sighted Control,1.0,1.0,1,1,0.672092699969653,3
SV211,Sighted Control,1.0,1.0,1,1,0.9219160000211559,6
SV211,Sighted Control,1.0,1.0,1,1,0.8577526999870315,17
SV211,Sighted Control,1.0,1.0,1,1,1.0061792000196874,16
SV211,Sighted Control,1.0,1.0,1,1,0.5568409999832511,21
SV211,Sighted Control,1.0,1.0,1,1,3.15568720002193,13
SV211,Sighted Control,1.0,1.0,1,1,1.2234115999890491,10
SV211,Sighted Control,1.0,1.0,1,1,0.6390778999775648,18
SV211,Sighted Control,1.0,1.0,1,1,1.2053411999950185,7
SV211,Sighted Control,1.0,1.0,1,1,0.8561564999981783,20
SV211,Sighted Control,1.0,1.0,1,1,1.0889328999910504,2
SV211,Sighted Control,1.0,1.0,1,1,1.0728051999467425,23
SV211,Sighted Control,1.0,1.0,1,1,0.7911581000080332,5
SV211,Sighted Control,1.0,1.0,1,1,0.739176899951417,13
SV211,Sighted Control,1.0,1.0,1,1,0.7728925000410527,9
SV211,Sighted Control,1.0,1.0,1,1,0.7554361000075005,14
SV211,Sighted Control,1.0,1.0,1,1,0.7559245000011288,4
SV211,Sighted Control,1.0,1.0,1,1,0.5661247999523766,6
SV211,Sighted Control,1.0,1.0,1,1,0.6215672999969684,24
SV211,Sighted Control,1.0,1.0,1,1,1.7563339000334963,9
SV211,Sighted Control,1.0,1.0,1,1,0.922492699988652,18
SV211,Sighted Control,1.0,1.0,1,1,0.9389896999928169,8
SV211,Sighted Control,1.0,1.0,1,1,0.5594024999882095,9
SV211,Sighted Control,1.0,1.0,1,1,0.638767900003586,2
SV211,Sighted Control,1.0,1.0,1,1,0.8223855000105686,6
SV211,Sighted Control,1.0,1.0,1,1,0.6894193000043742,8
SV211,Sighted Control,1.0,1.0,1,1,0.8559268999961205,23
SV211,Sighted Control,1.0,1.0,1,1,0.5722585000330582,5
SV211,Sighted Control,1.0,1.0,1,1,0.6228500999859534,4
SV211,Sighted Control,1.0,1.0,1,1,0.7052221999620087,1
SV211,Sighted Control,1.0,1.0,1,1,0.5669452999718487,12
SV211,Sighted Control,1.0,1.0,1,1,0.689362799981609,19
SV211,Sighted Control,1.0,1.0,1,1,0.5612750999862328,21
SV211,Sighted Control,1.0,1.0,1,1,0.6555431000306271,14
SV211,Sighted Control,1.0,1.0,1,1,0.5588753999909386,20
SV211,Sighted Control,1.0,1.0,1,1,0.5644228999735788,20
SV211,Sighted Control,1.0,1.0,1,1,0.6224640000145882,16
SV211,Sighted Control,1.0,1.0,1,1,0.5885575999855064,10
SV211,Sighted Control,1.0,1.0,1,1,0.6725154999876395,15
SV211,Sighted Control,1.0,1.0,1,1,0.589784600015264,14
SV211,Sighted Control,1.0,1.0,1,1,0.7550440999912098,23
SV211,Sighted Control,1.0,1.0,1,1,2.6726150999893434,1
SV211,Sighted Control,1.0,1.0,1,1,0.5729927999782376,18
SV211,Sighted Control,1.0,1.0,1,1,0.5890998000395484,17
SV211,Sighted Control,1.0,1.0,1,1,0.9709540999610908,15
SV211,Sighted Control,1.0,1.0,1,1,0.6222182000055909,24
SV211,Sighted Control,1.0,1.0,1,1,0.5756336000049487,11
SV211,Sighted Control,1.0,1.0,1,1,1.1394446999765933,4
SV211,Sighted Control,1.0,2.0,1,0,2.5251835999661125,7
SV211,Sighted Control,1.0,2.0,2,1,0.5714380000135861,6
SV211,Sighted Control,1.0,2.0,2,1,0.5648012000019662,4
SV211,Sighted Control,1.0,2.0,2,1,0.5676801999798045,13
SV211,Sighted Control,1.0,2.0,2,1,0.5688714000280015,7
SV211,Sighted Control,1.0,2.0,2,1,0.5615748999989592,20
SV211,Sighted Control,1.0,2.0,2,1,0.7052660000044852,13
SV211,Sighted Control,1.0,2.0,2,1,0.7890936000039801,5
SV211,Sighted Control,1.0,2.0,2,1,0.8884256000164896,22
SV211,Sighted Control,1.0,2.0,2,1,0.9227368999854662,17
SV211,Sighted Control,1.0,2.0,2,1,1.0727216000086628,15
SV211,Sighted Control,1.0,2.0,2,1,1.0052983000059612,10
SV211,Sighted Control,1.0,2.0,2,1,0.8895806000218727,7
SV211,Sighted Control,1.0,2.0,2,1,1.60588230000576,6
SV211,Sighted Control,1.0,2.0,2,1,1.0883536000037566,2
SV211,Sighted Control,1.0,2.0,2,1,1.0062738000415266,10
SV211,Sighted Control,1.0,2.0,2,1,1.0050571999745443,2
SV211,Sighted Control,1.0,2.0,2,1,0.9388744999887422,9
SV211,Sighted Control,1.0,2.0,2,1,0.9717676999862306,9
SV211,Sighted Control,1.0,2.0,2,1,0.9558017000090331,17
SV211,Sighted Control,1.0,2.0,2,1,0.9057147999992594,24
SV211,Sighted Control,1.0,2.0,2,1,0.7885619000298902,21
SV211,Sighted Control,1.0,2.0,2,1,1.1060799999977462,6
SV211,Sighted Control,1.0,2.0,2,1,0.888445699994918,3
SV211,Sighted Control,1.0,2.0,2,1,0.8723233999917284,4
SV211,Sighted Control,1.0,2.0,2,1,1.0555609000148252,1
SV211,Sighted Control,1.0,2.0,2,1,0.8721214999677613,13
SV211,Sighted Control,1.0,2.0,2,1,0.5890959000098519,15
SV211,Sighted Control,1.0,2.0,2,1,0.6575769000337459,8
SV211,Sighted Control,1.0,2.0,2,1,0.7895564999780618,3
SV211,Sighted Control,1.0,2.0,2,1,0.8389569999999367,4
SV211,Sighted Control,1.0,2.0,2,1,0.5887610000208952,16
SV211,Sighted Control,1.0,2.0,2,1,0.8053509999881499,12
SV211,Sighted Control,1.0,2.0,2,1,1.0054062000126578,19
SV211,Sighted Control,1.0,2.0,2,1,0.6221758000319824,16
SV211,Sighted Control,1.0,2.0,2,1,1.0226233000284992,1
SV211,Sighted Control,1.0,2.0,2,1,0.6220994000323117,14
SV211,Sighted Control,1.0,2.0,2,1,0.98913270002231,22
SV211,Sighted Control,1.0,2.0,2,1,0.9070548999588937,11
SV211,Sighted Control,1.0,2.0,2,1,0.9218381999526173,10
SV211,Sighted Control,1.0,2.0,2,1,0.5621325999964029,5
SV211,Sighted Control,1.0,2.0,2,1,0.7235534000210464,17
SV211,Sighted Control,1.0,2.0,2,1,0.8061847999924794,8
SV211,Sighted Control,1.0,2.0,2,1,0.7401406000135466,22
SV211,Sighted Control,1.0,2.0,2,1,0.67310199997155,24
SV211,Sighted Control,1.0,2.0,2,1,1.006962299987208,20
SV211,Sighted Control,1.0,2.0,2,1,2.189259300008416,9
SV211,Sighted Control,1.0,2.0,2,1,0.7561278000357561,18
SV211,Sighted Control,1.0,2.0,2,1,0.6068833000026643,5
SV211,Sighted Control,1.0,2.0,2,1,0.7235675000119954,24
SV211,Sighted Control,1.0,2.0,2,1,0.5884556000237353,2
SV211,Sighted Control,1.0,2.0,2,1,0.7717807000153698,3
