sid,group,n_flash,n_beep,response,accuracy,rt,location
SV215,Sighted Control,0.0,0.0,0,1,0.8561492000008002,5
SV215,Sighted Control,0.0,0.0,0,1,0.9227530999924056,11
SV215,Sighted Control,0.0,0.0,0,1,0.9391593000036664,17
SV215,Sighted Control,0.0,0.0,0,1,0.8055217000073753,16
SV215,Sighted Control,0.0,0.0,0,1,1.6053006000001915,13
SV215,Sighted Control,0.0,0.0,0,1,1.3560033999965526,5
SV215,Sighted Control,0.0,0.0,0,1,1.156139800004894,7
SV215,Sighted Control,0.0,0.0,0,1,0.9728829999949085,3
SV215,Sighted Control,0.0,0.0,0,1,0.9710647000028985,15
SV215,Sighted Control,0.0,0.0,0,1,0.771201800002018,22
SV215,Sighted Control,0.0,0.0,0,1,1.1053013999917312,2
SV215,Sighted Control,0.0,0.0,0,1,0.6059108999907039,20
SV215,Sighted Control,0.0,0.0,0,1,1.2553593999909936,4
SV215,Sighted Control,0.0,0.0,0,1,0.9045365000056336,23
SV215,Sighted Control,0.0,0.0,0,1,3.9725426999939373,5
SV215,Sighted Control,0.0,0.0,0,1,0.9059909999923548,12
SV215,Sighted Control,0.0,0.0,0,1,0.972222900003544,11
SV215,Sighted Control,0.0,0.0,0,1,0.923296399996616,18
SV215,Sighted Control,0.0,0.0,0,1,0.8055526000098325,19
SV215,Sighted Control,0.0,0.0,0,1,1.2405185000097845,22
SV215,Sighted Control,0.0,0.0,0,1,0.7390842000022531,8
SV215,Sighted Control,0.0,0.0,0,1,0.8721634000103222,10
SV215,Sighted Control,0.0,0.0,0,1,0.8221493000019109,8
SV215,Sighted Control,0.0,0.0,0,1,0.7898816000088118,24
SV215,Sighted Control,0.0,0.0,0,1,3.7058539999998175,1
SV215,Sighted Control,0.0,0.0,0,1,1.1229312999930698,20
SV215,Sighted Control,0.0,0.0,0,1,0.8563862000009976,9
SV215,Sighted Control,0.0,0.0,0,1,1.2554055000073276,15
SV215,Sighted Control,0.0,0.0,0,1,1.1236788999958662,1
SV215,Sighted Control,0.0,0.0,0,1,1.8229092999972636,2
SV215,Sighted Control,0.0,0.0,0,1,3.5888331000023754,21
SV215,Sighted Control,0.0,0.0,0,1,0.973597600008361,11
