sid,group,n_flash,n_beep,response,accuracy,rt,location
SV214,Sighted Control,0.0,0.0,0,1,1.7873787000007724,8
SV214,Sighted Control,0.0,0.0,0,1,1.3390783999984706,9
SV214,Sighted Control,0.0,0.0,0,1,1.1897203999997146,16
SV214,Sighted Control,0.0,0.0,0,1,1.0055959000001167,20
SV214,Sighted Control,0.0,0.0,0,1,1.121797300000253,3
SV214,Sighted Control,0.0,0.0,0,1,0.9057120999987092,16
SV214,Sighted Control,0.0,0.0,0,1,0.9887126000012358,15
SV214,Sighted Control,0.0,0.0,0,1,0.9890718999995443,20
SV214,Sighted Control,0.0,0.0,0,1,1.191312699998889,14
SV214,Sighted Control,0.0,0.0,0,1,1.021891799999139,6
SV214,Sighted Control,0.0,0.0,0,1,1.139465599999312,23
SV214,Sighted Control,0.0,0.0,0,1,1.0227500000000873,13
SV214,Sighted Control,0.0,0.0,0,1,0.9570727000009356,18
SV214,Sighted Control,0.0,0.0,0,1,0.9722438000007969,14
SV214,Sighted Control,0.0,0.0,0,1,1.3221424000003026,15
SV214,Sighted Control,0.0,0.0,0,1,1.0555944999996427,18
SV214,Sighted Control,0.0,0.0,0,1,1.1065894000003027,6
SV214,Sighted Control,0.0,0.0,0,1,1.157369700000345,11
SV214,Sighted Control,0.0,0.0,0,1,1.2558914000001096,12
SV214,Sighted Control,0.0,0.0,0,1,1.0725710000006075,11
SV214,Sighted Control,0.0,0.0,0,1,3.4724458000000595,7
SV214,Sighted Control,0.0,0.0,0,1,1.305653600000369,17
SV214,Sighted Control,0.0,0.0,0,1,1.2063651000007667,18
SV214,Sighted Control,0.0,0.0,0,1,1.1720328999999765,5
SV214,Sighted Control,0.0,0.0,0,1,1.1721179999985907,4
SV214,Sighted Control,0.0,0.0,0,1,1.4899197000013373,10
SV214,Sighted Control,0.0,0.0,0,1,1.5561180999993667,23
SV214,Sighted Control,0.0,0.0,0,1,1.5718577000006917,20
SV214,Sighted Control,0.0,0.0,0,1,1.3894001999997272,1
SV214,Sighted Control,0.0,0.0,0,1,1.2066818999992392,6
SV214,Sighted Control,0.0,0.0,0,1,1.4053070999998454,21
SV214,Sighted Control,0.0,0.0,0,1,1.4390956999995979,5
SV214,Sighted Control,0.0,0.0,0,1,1.439042600000903,12
SV214,Sighted Control,0.0,0.0,0,1,1.4224035999995976,22
SV214,Sighted Control,0.0,0.0,0,1,1.5222421999988,15
SV214,Sighted Control,0.0,0.0,0,1,1.3723337999999785,21
SV214,Sighted Control,0.0,0.0,0,1,1.4384445999985473,19
SV214,Sighted Control,0.0,0.0,0,1,1.3388739000001806,3
SV214,Sighted Control,0.0,0.0,0,1,1.9557564000006096,2
SV214,Sighted Control,0.0,0.0,0,1,1.4392155000005005,17
SV214,Sighted Control,0.0,0.0,0,1,1.4719943999989482,2
SV214,Sighted Control,0.0,0.0,0,1,1.372733000000153,2
SV214,Sighted Control,0.0,0.0,0,1,1.43898420000005,1
SV214,Sighted Control,0.0,0.0,0,1,1.3721209000013914,24
SV214,Sighted Control,0.0,0.0,0,1,1.4221029999989696,12
SV214,Sighted Control,0.0,0.0,0,1,1.438765400000193,19
SV214,Sighted Control,0.0,0.0,0,1,1.5223139999998239,11
SV214,Sighted Control,0.0,0.0,0,1,1.6056036000009044,8
SV214,Sighted Control,0.0,0.0,0,1,1.4389824999998382,10
SV214,Sighted Control,0.0,0.0,0,1,1.4880833999995957,24
SV214,Sighted Control,0.0,0.0,0,1,1.3555694999995467,3
SV214,Sighted Control,0.0,0.0,0,1,1.3907233999998425,7
SV214,Sighted Control,0.0,0.0,0,1,1.540040099998805,10
SV214,Sighted Control,0.0,0.0,0,1,1.4387358999993012,1
SV214,Sighted Control,0.0,0.0,0,1,1.4558793999985937,13
SV214,Sighted Control,0.0,0.0,0,1,1.539380500000334,9
SV214,Sighted Control,0.0,0.0,0,1,1.4388854000007996,17
SV214,Sighted Control,0.0,0.0,0,1,1.5383753000005527,7
SV214,Sighted Control,0.0,0.0,0,1,1.3387992000007216,22
SV214,Sighted Control,0.0,0.0,0,1,1.5221031999990373,13
SV214,Sighted Control,0.0,0.0,0,1,1.4225016000000323,8
SV214,Sighted Control,0.0,0.0,0,1,1.4388538000002882,5
SV214,Sighted Control,0.0,0.0,0,1,1.3893583999997645,22
SV214,Sighted Control,0.0,0.0,0,1,1.505148599999302,16
SV214,Sighted Control,0.0,0.0,0,1,1.2893855999991501,19
SV214,Sighted Control,0.0,0.0,0,1,1.489027100000385,24
SV214,Sighted Control,0.0,0.0,0,1,2.4403639000011026,9
SV214,Sighted Control,0.0,0.0,0,1,1.5553302000007534,23
SV214,Sighted Control,0.0,0.0,0,1,1.389055499999813,14
SV214,Sighted Control,0.0,0.0,0,1,1.5082775999999285,4
SV214,Sighted Control,0.0,0.0,0,1,1.4223801999996795,4
SV214,Sighted Control,0.0,0.0,0,1,1.5553642000013497,21
SV214,Sighted Control,0.0,1.0,1,1,1.0724836000008509,22
SV214,Sighted Control,0.0,1.0,1,1,1.105633499999385,9
SV214,Sighted Control,0.0,1.0,1,1,0.9722719000001234,19
SV214,Sighted Control,0.0,1.0,1,1,1.0386768000007578,12
SV214,Sighted Control,0.0,1.0,1,1,1.0222663000004104,22
SV214,Sighted Control,0.0,1.0,1,1,1.0734524999988935,24
SV214,Sighted Control,0.0,1.0,1,1,1.3049224999995204,1
SV214,Sighted Control,0.0,1.0,1,1,0.9894026999991183,15
SV214,Sighted Control,0.0,1.0,1,1,1.0552999999999884,15
SV214,Sighted Control,0.0,1.0,1,1,0.9220009000000573,19
SV214,Sighted Control,0.0,1.0,1,1,0.9727621999991243,10
SV214,Sighted Control,0.0,1.0,1,1,1.1056277999996382,23
SV214,Sighted Control,0.0,1.0,1,1,0.9724865000007412,13
SV214,Sighted Control,0.0,1.0,1,1,0.9559814000003826,24
SV214,Sighted Control,0.0,1.0,1,1,1.1896708000003855,24
SV214,Sighted Control,0.0,1.0,1,1,1.0887189000004582,10
SV214,Sighted Control,0.0,1.0,1,1,1.2402077000006102,14
SV214,Sighted Control,0.0,1.0,1,1,1.0716819999997824,4
SV214,Sighted Control,0.0,1.0,1,1,1.0551990999992995,8
SV214,Sighted Control,0.0,1.0,1,1,1.0893849999993108,5
SV214,Sighted Control,0.0,1.0,1,1,1.055306100000962,1
SV214,Sighted Control,0.0,1.0,1,1,1.239008399999875,12
SV214,Sighted Control,0.0,1.0,1,1,1.271471300000485,18
SV214,Sighted Control,0.0,1.0,1,1,1.3221733000009408,9
SV214,Sighted Control,0.0,1.0,1,1,1.3716139000007388,6
SV214,Sighted Control,0.0,1.0,1,1,1.4057871000004525,21
SV214,Sighted Control,0.0,1.0,2,0,1.3220838000015647,16
SV214,Sighted Control,0.0,1.0,1,1,1.222082499998578,3
SV214,Sighted Control,0.0,1.0,1,1,1.3886512999997649,23
SV214,Sighted Control,0.0,1.0,1,1,1.3704970000017056,6
SV214,Sighted Control,0.0,1.0,1,1,1.4056677999997191,18
SV214,Sighted Control,0.0,1.0,1,1,1.4722299999993993,13
SV214,Sighted Control,0.0,1.0,1,1,1.2889602000013838,17
SV214,Sighted Control,0.0,1.0,1,1,1.4063239999995858,7
SV214,Sighted Control,0.0,1.0,1,1,1.4060353000004397,17
SV214,Sighted Control,0.0,1.0,1,1,3.722276899999997,5
SV214,Sighted Control,0.0,1.0,1,1,1.472316100000171,4
SV214,Sighted Control,0.0,1.0,1,1,1.2896438999996462,20
SV214,Sighted Control,0.0,1.0,1,1,1.1388189000008424,16
SV214,Sighted Control,0.0,1.0,1,1,1.1554112000012537,11
SV214,Sighted Control,0.0,1.0,1,1,1.322664799999984,5
SV214,Sighted Control,0.0,1.0,1,1,1.1722358999995777,21
SV214,Sighted Control,0.0,1.0,1,1,1.3223122999988846,11
SV214,Sighted Control,0.0,1.0,1,1,1.3222478000006959,2
SV214,Sighted Control,0.0,1.0,1,1,2.5218232000006537,23
SV214,Sighted Control,0.0,1.0,1,1,1.4390968999996403,12
SV214,Sighted Control,0.0,1.0,1,1,1.4894060000005993,10
SV214,Sighted Control,0.0,1.0,1,1,1.6888017000001128,20
SV214,Sighted Control,0.0,1.0,1,1,1.3895463999997446,20
SV214,Sighted Control,0.0,1.0,1,1,1.5228103999997984,7
SV214,Sighted Control,0.0,1.0,1,1,1.4560970000002271,11
SV214,Sighted Control,0.0,1.0,1,1,1.3391265000009298,13
SV214,Sighted Control,0.0,1.0,1,1,1.3551561000003858,2
SV214,Sighted Control,0.0,1.0,1,1,1.3557693999991898,14
SV214,Sighted Control,0.0,1.0,1,1,1.155666000000565,8
SV214,Sighted Control,0.0,1.0,1,1,1.1541835999996692,3
SV214,Sighted Control,0.0,1.0,1,1,1.3387615000010555,6
SV214,Sighted Control,0.0,1.0,1,1,1.3047678999992058,16
SV214,Sighted Control,0.0,1.0,1,1,1.306499000000258,21
SV214,Sighted Control,0.0,1.0,1,1,1.4221231999999873,2
SV214,Sighted Control,0.0,1.0,1,1,1.4894135000013193,3
SV214,Sighted Control,0.0,1.0,1,1,1.4884247000009054,15
SV214,Sighted Control,0.0,1.0,1,1,1.2389106000009633,8
SV214,Sighted Control,0.0,1.0,1,1,1.3223493000004964,14
SV214,Sighted Control,0.0,1.0,1,1,1.4229072999987693,17
SV214,Sighted Control,0.0,1.0,1,1,1.4052886999998009,1
SV214,Sighted Control,0.0,1.0,1,1,1.4559610999986035,9
SV214,Sighted Control,0.0,1.0,1,1,1.4062301000012667,18
SV214,Sighted Control,0.0,1.0,1,1,1.3052710000010848,7
SV214,Sighted Control,0.0,1.0,1,1,1.055429300000469,19
SV214,Sighted Control,0.0,1.0,1,1,1.0390531000011833,22
SV214,Sighted Control,0.0,1.0,1,1,1.2559075000008306,4
SV214,Sighted Control,0.0,2.0,2,1,1.138557899999796,16
SV214,Sighted Control,0.0,2.0,2,1,1.139247200000682,21
SV214,Sighted Control,0.0,2.0,2,1,1.1896527999997488,6
SV214,Sighted Control,0.0,2.0,2,1,1.1720824000003631,3
SV214,Sighted Control,0.0,2.0,2,1,0.9722832000006747,6
SV214,Sighted Control,0.0,2.0,2,1,1.0213715999998385,8
SV214,Sighted Control,0.0,2.0,2,1,1.038717400000678,2
SV214,Sighted Control,0.0,2.0,2,1,1.0728017000001273,2
SV214,Sighted Control,0.0,2.0,2,1,1.0224213999990752,16
SV214,Sighted Control,0.0,2.0,2,1,1.0726192000001902,14
SV214,Sighted Control,0.0,2.0,2,1,1.0887351999990642,1
SV214,Sighted Control,0.0,2.0,2,1,1.0564689000002545,7
SV214,Sighted Control,0.0,2.0,2,1,1.205778099998497,12
SV214,Sighted Control,0.0,2.0,2,1,1.1047213000001648,9
SV214,Sighted Control,0.0,2.0,2,1,1.0889946999996027,18
SV214,Sighted Control,0.0,2.0,2,1,1.0891117000010127,17
SV214,Sighted Control,0.0,2.0,2,1,1.0388612000006106,6
SV214,Sighted Control,0.0,2.0,2,1,1.1557730000004085,13
SV214,Sighted Control,0.0,2.0,2,1,1.1744254999994155,1
SV214,Sighted Control,0.0,2.0,2,1,1.1569085999999515,4
SV214,Sighted Control,0.0,2.0,2,1,1.306193300000814,1
SV214,Sighted Control,0.0,2.0,2,1,1.489694599998984,14
SV214,Sighted Control,0.0,2.0,2,1,1.2912801000002219,22
SV214,Sighted Control,0.0,2.0,2,1,1.5399856000003638,23
SV214,Sighted Control,0.0,2.0,2,1,1.2403701999992336,3
SV214,Sighted Control,0.0,2.0,2,1,1.3222320999993826,11
SV214,Sighted Control,0.0,2.0,2,1,1.4408057000000554,21
SV214,Sighted Control,0.0,2.0,2,1,1.406620900001144,11
SV214,Sighted Control,0.0,2.0,2,1,1.3383047999996052,14
SV214,Sighted Control,0.0,2.0,2,1,1.3886547000001883,13
SV214,Sighted Control,0.0,2.0,2,1,1.3888549000002968,22
SV214,Sighted Control,0.0,2.0,2,1,1.23884949999956,10
SV214,Sighted Control,0.0,2.0,2,1,1.1719013000001723,5
SV214,Sighted Control,0.0,2.0,2,1,1.438358999999764,20
SV214,Sighted Control,0.0,2.0,2,1,1.3723067000009905,16
SV214,Sighted Control,0.0,2.0,2,1,1.3229033000006893,12
SV214,Sighted Control,0.0,2.0,2,1,1.338670599998295,20
SV214,Sighted Control,0.0,2.0,2,1,1.3397108000008302,8
SV214,Sighted Control,0.0,2.0,2,1,1.3393864999998186,24
SV214,Sighted Control,0.0,2.0,2,1,1.3226849000002403,19
SV214,Sighted Control,0.0,2.0,2,1,1.4889143999989756,21
SV214,Sighted Control,0.0,2.0,2,1,2.557939599999372,13
SV214,Sighted Control,0.0,2.0,2,1,1.422994300000937,15
SV214,Sighted Control,0.0,2.0,2,1,1.4222074999997858,5
SV214,Sighted Control,0.0,2.0,2,1,1.3891545000005863,10
SV214,Sighted Control,0.0,2.0,2,1,1.372872300000381,7
SV214,Sighted Control,0.0,2.0,2,1,1.4391190000005736,7
SV214,Sighted Control,0.0,2.0,2,1,1.372034400001212,20
SV214,Sighted Control,0.0,2.0,2,1,2.8061126000011427,4
SV214,Sighted Control,0.0,2.0,2,1,1.5217212999996264,12
SV214,Sighted Control,0.0,2.0,2,1,1.3220933000011428,15
SV214,Sighted Control,0.0,2.0,2,1,1.291642000000138,15
SV214,Sighted Control,0.0,2.0,2,1,1.2721020999997563,4
SV214,Sighted Control,0.0,2.0,2,1,1.388168699999369,9
SV214,Sighted Control,0.0,2.0,2,1,1.3541175999998813,18
SV214,Sighted Control,0.0,2.0,2,1,1.17259759999979,23
