sid,group,n_flash,n_beep,response,accuracy,rt,location
SV213,Sighted Control,0.0,0.0,0,1,1.3554794000228867,16
SV213,Sighted Control,0.0,0.0,0,1,1.155851099989377,21
SV213,Sighted Control,0.0,0.0,0,1,0.9721212000586092,6
SV213,Sighted Control,0.0,0.0,0,1,0.9387554000131786,3
SV213,Sighted Control,0.0,0.0,0,1,1.3050006000557914,6
SV213,Sighted Control,0.0,0.0,0,1,1.506601299974136,8
SV213,Sighted Control,0.0,0.0,0,1,1.055805700016208,2
SV213,Sighted Control,0.0,0.0,0,1,1.2556198000675067,2
SV213,Sighted Control,0.0,0.0,0,1,1.4055355000309646,16
SV213,Sighted Control,0.0,0.0,0,1,1.1570463000098243,14
SV213,Sighted Control,0.0,0.0,0,1,1.2396712000481784,1
SV213,Sighted Control,0.0,0.0,0,1,4.606222999980673,7
SV213,Sighted Control,0.0,0.0,0,1,1.0892856999998912,12
SV213,Sighted Control,0.0,0.0,0,1,1.3890841000247747,9
SV213,Sighted Control,0.0,0.0,0,1,1.2878817000892013,18
SV213,Sighted Control,0.0,0.0,0,1,1.4384907999774441,17
SV213,Sighted Control,0.0,0.0,0,1,1.2392565000336617,6
SV213,Sighted Control,0.0,0.0,0,1,1.4549288999987766,13
SV213,Sighted Control,0.0,0.0,0,1,1.505414400016889,1
SV213,Sighted Control,0.0,0.0,0,1,1.6059114000527188,4
SV213,Sighted Control,0.0,0.0,0,1,1.140993700013496,1
SV213,Sighted Control,0.0,0.0,0,1,0.971871200017631,14
SV213,Sighted Control,0.0,0.0,0,1,1.122089699958451,22
SV213,Sighted Control,0.0,0.0,0,1,1.3060578999575227,23
SV213,Sighted Control,0.0,0.0,0,1,1.0726462999591604,3
SV213,Sighted Control,0.0,0.0,0,1,1.1720759000163525,11
SV213,Sighted Control,0.0,0.0,0,1,1.1559048000490293,21
SV213,Sighted Control,0.0,0.0,0,1,0.7708494999678805,11
SV213,Sighted Control,0.0,0.0,0,1,0.989575200015679,14
SV213,Sighted Control,0.0,0.0,0,1,0.9889651000266895,13
SV213,Sighted Control,0.0,0.0,0,1,1.105224100057967,22
SV213,Sighted Control,0.0,0.0,0,1,3.055957800010219,10
SV213,Sighted Control,0.0,0.0,0,1,1.2390552000142634,5
SV213,Sighted Control,0.0,0.0,0,1,1.021991900051944,20
SV213,Sighted Control,0.0,0.0,0,1,0.772803399944678,16
SV213,Sighted Control,0.0,0.0,0,1,1.0561197999631986,12
SV213,Sighted Control,0.0,0.0,0,1,1.1218195999972522,20
SV213,Sighted Control,0.0,0.0,0,1,1.3888884000480175,8
SV213,Sighted Control,0.0,0.0,0,1,1.138971299980767,24
SV213,Sighted Control,0.0,0.0,0,1,1.1573654999956489,19
SV213,Sighted Control,0.0,0.0,0,1,1.053955000010319,21
SV213,Sighted Control,0.0,0.0,0,1,1.1557789000216872,13
SV213,Sighted Control,0.0,0.0,0,1,1.0894451000494882,15
SV213,Sighted Control,0.0,0.0,0,1,0.9726699999300763,5
SV213,Sighted Control,0.0,0.0,0,1,0.8894706000573933,10
SV213,Sighted Control,0.0,0.0,1,0,1.274119699955918,7
SV213,Sighted Control,0.0,0.0,0,1,0.7389228000538424,7
SV213,Sighted Control,0.0,0.0,0,1,0.8884469999466091,20
SV213,Sighted Control,0.0,0.0,0,1,1.0542710999725387,4
SV213,Sighted Control,0.0,0.0,0,1,0.6727418000809848,12
SV213,Sighted Control,0.0,0.0,0,1,0.7884194999933243,15
SV213,Sighted Control,0.0,0.0,0,1,0.5584272999549285,15
SV213,Sighted Control,0.0,0.0,0,1,0.8884340999647975,4
SV213,Sighted Control,0.0,0.0,0,1,0.7393296000082046,9
