sid,group,n_flash,n_beep,response,accuracy,rt,location
SV216,Sighted Control,0.0,0.0,1,0,3.1068565000023227,20
SV216,Sighted Control,0.0,0.0,1,0,1.038315199999488,4
SV216,Sighted Control,0.0,0.0,1,0,1.0052657999913208,6
SV216,Sighted Control,0.0,0.0,0,1,0.8052613000036217,24
SV216,Sighted Control,0.0,0.0,0,1,1.3066450000042096,21
SV216,Sighted Control,0.0,0.0,0,1,0.9226751000096556,14
SV216,Sighted Control,0.0,0.0,0,1,0.8226250000006985,15
SV216,Sighted Control,0.0,0.0,0,1,4.30730100000801,18
SV216,Sighted Control,0.0,0.0,0,1,0.8383937000035075,9
SV216,Sighted Control,0.0,0.0,0,1,0.6552136999962386,22
SV216,Sighted Control,0.0,0.0,0,1,0.6725188000127673,3
SV216,Sighted Control,0.0,0.0,0,1,0.8895153000048595,17
SV216,Sighted Control,0.0,0.0,0,1,1.1057462000026135,4
SV216,Sighted Control,0.0,0.0,0,1,0.6565773000038462,13
SV216,Sighted Control,0.0,0.0,0,1,1.205509000006714,15
SV216,Sighted Control,0.0,0.0,0,1,0.7389891000057105,3
SV216,Sighted Control,0.0,0.0,0,1,0.9885007999982918,24
SV216,Sighted Control,0.0,0.0,0,1,0.9893084000068484,10
SV216,Sighted Control,0.0,0.0,0,1,0.8214312000054633,7
SV216,Sighted Control,0.0,0.0,0,1,1.775403699997696,21
SV216,Sighted Control,0.0,0.0,0,1,0.888664099999005,1
SV216,Sighted Control,0.0,0.0,0,1,1.1887491999950726,21
SV216,Sighted Control,0.0,0.0,0,1,1.0723582000064198,24
SV216,Sighted Control,0.0,0.0,0,1,1.1061408999958076,14
SV216,Sighted Control,0.0,0.0,0,1,1.155893200004357,5
SV216,Sighted Control,0.0,0.0,0,1,0.9384217999904649,19
SV216,Sighted Control,0.0,0.0,0,1,0.6909391000081087,13
SV216,Sighted Control,0.0,0.0,0,1,0.7060116999928141,23
SV216,Sighted Control,0.0,0.0,0,1,0.9714471000042977,5
SV216,Sighted Control,0.0,0.0,0,1,1.40507210000942,10
SV216,Sighted Control,0.0,0.0,0,1,0.7225042000063695,22
SV216,Sighted Control,0.0,0.0,0,1,1.1385903999907896,23
SV216,Sighted Control,0.0,0.0,0,1,0.7907927000051131,7
SV216,Sighted Control,0.0,0.0,0,1,2.005314299996826,11
SV216,Sighted Control,0.0,0.0,0,1,1.3902153000090038,8
SV216,Sighted Control,0.0,0.0,0,1,1.1051067000080366,22
SV216,Sighted Control,0.0,0.0,0,1,1.5388925000006566,13
