sid,group,n_flash,n_beep,response,accuracy,rt,location
SV204,Sighted Control,0.0,0.0,0,1,1.9880583000049228,11
SV204,Sighted Control,0.0,0.0,0,1,1.705096899997443,1
SV204,Sighted Control,0.0,0.0,0,1,0.9223478000058094,22
SV204,Sighted Control,0.0,0.0,0,1,0.6891915000014706,15
SV204,Sighted Control,0.0,0.0,0,1,1.089428899998893,5
SV204,Sighted Control,0.0,0.0,0,1,0.7558055999979842,7
SV204,Sighted Control,0.0,0.0,0,1,0.9725220999971498,17
SV204,Sighted Control,0.0,0.0,0,1,0.9405092999950284,13
SV204,Sighted Control,0.0,0.0,0,1,0.9733726999984356,16
SV204,Sighted Control,0.0,0.0,0,1,1.0055218000052264,18
SV204,Sighted Control,0.0,0.0,0,1,1.0730509999993956,7
SV204,Sighted Control,0.0,0.0,0,1,0.923688900002162,13
SV204,Sighted Control,0.0,0.0,0,1,1.5726219000061974,22
SV204,Sighted Control,0.0,0.0,0,1,0.8554784000007203,3
SV204,Sighted Control,0.0,0.0,0,1,1.3884569999936502,17
SV204,Sighted Control,0.0,0.0,0,1,0.8224958000064362,7
SV204,Sighted Control,0.0,0.0,0,1,1.1388677999930223,10
SV204,Sighted Control,0.0,0.0,0,1,0.7890933000016958,17
SV204,Sighted Control,0.0,0.0,0,1,0.8889139000093564,19
SV204,Sighted Control,0.0,0.0,0,1,0.9729776999884052,15
SV204,Sighted Control,0.0,0.0,0,1,1.7053751000057673,3
SV204,Sighted Control,0.0,0.0,0,1,0.8388678000046639,11
SV204,Sighted Control,0.0,0.0,0,1,1.2233659999910742,2
SV204,Sighted Control,0.0,0.0,0,1,0.9889721000072313,8
SV204,Sighted Control,0.0,0.0,0,1,1.0208080999873346,5
SV204,Sighted Control,0.0,0.0,0,1,1.3725806000002194,18
SV204,Sighted Control,0.0,0.0,0,1,0.8390765000076499,2
SV204,Sighted Control,0.0,0.0,0,1,0.7388805999944452,12
SV204,Sighted Control,0.0,0.0,0,1,0.7559468999970704,24
SV204,Sighted Control,0.0,0.0,0,1,0.7041567000123905,22
SV204,Sighted Control,0.0,0.0,0,1,0.7886446000047727,14
SV204,Sighted Control,0.0,0.0,0,1,0.8230433999997331,6
SV204,Sighted Control,0.0,0.0,0,1,0.9393677000043681,10
SV204,Sighted Control,0.0,0.0,0,1,0.6722160999925109,23
SV204,Sighted Control,0.0,0.0,0,1,0.7887454000010621,21
SV204,Sighted Control,0.0,0.0,0,1,0.6726928999996744,8
SV204,Sighted Control,0.0,0.0,0,1,2.0558588999992935,14
SV204,Sighted Control,0.0,0.0,0,1,1.3566634000017075,19
SV204,Sighted Control,0.0,0.0,0,1,0.5593582000001334,4
SV204,Sighted Control,0.0,0.0,0,1,0.7047853000112809,16
SV204,Sighted Control,0.0,0.0,0,1,0.8886293999967165,19
SV204,Sighted Control,0.0,0.0,0,1,0.8719765999994706,20
SV204,Sighted Control,0.0,0.0,0,1,0.5603856999950949,15
SV204,Sighted Control,0.0,0.0,0,1,1.005958499998087,6
SV204,Sighted Control,0.0,0.0,0,1,0.775112999996054,12
SV204,Sighted Control,0.0,0.0,0,1,0.8887308000121266,24
SV204,Sighted Control,0.0,0.0,0,1,1.1386148000019602,20
SV204,Sighted Control,0.0,0.0,0,1,1.0886439999885624,11
SV204,Sighted Control,0.0,0.0,0,1,0.8574708999949507,10
SV204,Sighted Control,0.0,0.0,0,1,0.889242600009311,9
SV204,Sighted Control,0.0,0.0,0,1,0.7583768999902532,4
SV204,Sighted Control,0.0,0.0,0,1,1.1051701999967918,2
SV204,Sighted Control,0.0,0.0,0,1,0.7061803000106011,20
SV204,Sighted Control,0.0,0.0,0,1,0.7709559999930207,16
SV204,Sighted Control,0.0,0.0,0,1,0.8054916999972193,13
SV204,Sighted Control,0.0,0.0,1,0,4.173067800002173,4
SV204,Sighted Control,0.0,0.0,0,1,0.9728079999913462,21
SV204,Sighted Control,0.0,0.0,0,1,1.072458299997379,9
SV204,Sighted Control,0.0,0.0,0,1,0.8229592999996385,6
SV204,Sighted Control,0.0,0.0,0,1,0.9721195999882184,1
SV204,Sighted Control,0.0,0.0,0,1,0.8566099999879953,23
SV204,Sighted Control,0.0,0.0,0,1,0.7545423999981722,9
SV204,Sighted Control,0.0,0.0,0,1,1.0057384000101592,8
SV204,Sighted Control,0.0,0.0,0,1,0.8056229999929201,14
SV204,Sighted Control,0.0,0.0,0,1,0.8721353000000818,21
SV204,Sighted Control,0.0,0.0,0,1,0.788644900007057,1
SV204,Sighted Control,0.0,0.0,0,1,0.8237430000008317,24
SV204,Sighted Control,0.0,0.0,0,1,0.8722144999919692,3
SV204,Sighted Control,0.0,0.0,0,1,1.022733400008292,18
SV204,Sighted Control,0.0,0.0,0,1,0.8554104000068037,5
SV204,Sighted Control,0.0,0.0,0,1,0.6224241000018083,23
SV204,Sighted Control,0.0,0.0,0,1,0.9063401999883354,12
SV204,Sighted Control,0.0,1.0,1,1,0.9392035999917425,14
SV204,Sighted Control,0.0,1.0,1,1,0.6061048999981722,19
SV204,Sighted Control,0.0,1.0,1,1,0.6888701999996556,13
SV204,Sighted Control,0.0,1.0,1,1,0.6385165000101551,19
SV204,Sighted Control,0.0,1.0,1,1,0.5885497999988729,18
SV204,Sighted Control,0.0,1.0,1,1,0.6389130000025034,17
SV204,Sighted Control,0.0,1.0,1,1,0.5656900000030873,13
SV204,Sighted Control,0.0,1.0,1,1,0.639253400004236,6
SV204,Sighted Control,0.0,1.0,1,1,0.6055462000076659,14
SV204,Sighted Control,0.0,1.0,1,1,0.5629581999965012,20
SV204,Sighted Control,0.0,1.0,1,1,0.7057122999976855,24
SV204,Sighted Control,0.0,1.0,1,1,0.7559345999907237,10
SV204,Sighted Control,0.0,1.0,1,1,0.622557800001232,11
SV204,Sighted Control,0.0,1.0,1,1,0.6377699000004213,19
SV204,Sighted Control,0.0,1.0,1,1,0.6881403000006685,7
SV204,Sighted Control,0.0,1.0,1,1,0.5881858000066131,1
SV204,Sighted Control,0.0,1.0,1,1,0.5728527000028407,23
SV204,Sighted Control,0.0,1.0,1,1,0.6057627999980468,11
SV204,Sighted Control,0.0,1.0,1,1,0.6719147999974666,9
SV204,Sighted Control,0.0,1.0,1,1,0.6392202999995789,16
SV204,Sighted Control,0.0,1.0,1,1,0.6073106999974698,2
SV204,Sighted Control,0.0,1.0,1,1,0.623793899998418,8
SV204,Sighted Control,0.0,1.0,1,1,0.7730100000044331,22
SV204,Sighted Control,0.0,1.0,1,1,0.6558740000036778,22
