sid,group,n_flash,n_beep,response,accuracy,rt,location
SV205,Sighted Control,0.0,0.0,1,0,1.4399299999931827,15
SV205,Sighted Control,0.0,0.0,0,1,1.1888315999822225,2
SV205,Sighted Control,0.0,0.0,0,1,1.123289900016971,22
SV205,Sighted Control,0.0,0.0,0,1,1.1558581999852322,3
SV205,Sighted Control,0.0,0.0,0,1,1.03887429999304,6
SV205,Sighted Control,0.0,0.0,0,1,1.705728699977044,6
SV205,Sighted Control,0.0,0.0,0,1,1.0556884999969043,24
SV205,Sighted Control,0.0,0.0,0,1,1.022123599977931,20
SV205,Sighted Control,0.0,0.0,0,1,1.272087899997132,14
SV205,Sighted Control,0.0,0.0,0,1,1.3056670000078157,2
SV205,Sighted Control,0.0,0.0,0,1,0.9569346000207588,5
SV205,Sighted Control,0.0,0.0,0,1,1.1057618000195362,1
SV205,Sighted Control,0.0,0.0,0,1,1.0891313999891281,23
SV205,Sighted Control,0.0,0.0,0,1,0.7720804999989923,21
SV205,Sighted Control,0.0,0.0,0,1,1.0053277999977581,21
SV205,Sighted Control,0.0,0.0,0,1,1.0553594999946654,15
SV205,Sighted Control,0.0,0.0,0,1,1.0884640000003856,10
SV205,Sighted Control,0.0,0.0,0,1,1.8217064999917056,11
SV205,Sighted Control,0.0,0.0,0,1,0.922226499998942,15
SV205,Sighted Control,0.0,0.0,0,1,1.2572282000037376,19
SV205,Sighted Control,0.0,0.0,0,1,0.988946900004521,14
SV205,Sighted Control,0.0,0.0,0,1,1.3556201999890618,17
SV205,Sighted Control,0.0,0.0,0,1,1.259239900013199,9
SV205,Sighted Control,0.0,0.0,0,1,0.9246619999757968,19
SV205,Sighted Control,0.0,0.0,0,1,0.9221406000142451,6
SV205,Sighted Control,0.0,0.0,0,1,0.7391588999889791,24
SV205,Sighted Control,0.0,0.0,0,1,1.2060173000209033,12
SV205,Sighted Control,0.0,0.0,0,1,1.0553900999948382,1
SV205,Sighted Control,0.0,0.0,0,1,0.7890460999915376,14
SV205,Sighted Control,0.0,0.0,0,1,1.3539573999878485,23
