subject_id,location,strategy,fit_type,error,bic,r2,pcommon,sigma_v,sigma_a,sigma_p,mu_p
LV001,raw,Averaging,mll,972.0527613384162,1964.2187657417246,0.5094839962652875,0.0,0.9767563751114386,0.8,1.3353096083565368,0.10953847558459928
LV002,raw,Averaging,mll,1101.3845599384954,2222.882362941883,0.29590410151447777,0.0,0.9744311664604729,0.8,2.946304190710679,1.1490027414247794
LV003,raw,Averaging,mll,899.9482066323385,1820.0096563295692,0.6604653339814618,0.0,0.9468469884980902,0.8,2.8293781000321174,1.5606943813741805
LV005,raw,Averaging,mll,759.2897435608617,1538.6927301866156,0.8212649826948246,0.0,0.997867935959872,0.8,2.2457582992366745,0.10128120255762067
LV007,raw,Averaging,mll,815.0945413032887,1650.3023256714696,0.7727744192591723,0.0,0.5308783216158504,0.8,1.5857439588930915,2.1932456003605214
LV008,raw,Averaging,mll,896.6283711759854,1813.369985416863,0.5140262303622645,0.0,0.9977990248733929,0.8,1.2886392432864298,0.10117410391531792
LV009,raw,Averaging,mll,794.2418756524479,1608.596994369788,0.8451776217985039,0.0,0.993813459392452,0.8,1.3264769152691347,0.30552237650075714
LV011,raw,Averaging,mll,985.1706062988416,1990.4544556625754,0.5727263304159161,0.0,0.9994289898715576,0.8,2.9915118459890286,1.209213093129646
LV012,raw,Averaging,mll,915.4666166331276,1851.0464763311475,0.3405066067760062,0.0,0.9997924083291604,0.8,1.2095051168704096,0.10019623158252369
LV013,raw,Averaging,mll,953.5844742384362,1927.2821915417646,0.3577350625031901,0.0,0.9997065741455199,0.8,1.194183992322492,0.10052166791295855
LV015,raw,Averaging,mll,677.5525906321196,1375.2184243291315,0.9282219900400961,0.0,0.21002414981307482,0.8,2.6306871250236754,1.3396498431036115
LV016,raw,Averaging,mll,938.8081357637309,1897.729514592354,0.40441543899597787,0.0,0.9997618710646572,0.8,1.1699379245693573,0.10061179272735549
LV017,raw,Averaging,mll,666.774918649741,1353.6630803643743,0.8945421995889467,0.0,0.1503428964827823,0.8,2.977927508006848,2.398910283803591
LV018,raw,Averaging,mll,870.5240098651989,1761.16126279529,0.6604551546364955,0.0,0.7472463274983278,0.8,1.0541791938330127,1.7946615900366394
LV019,raw,Averaging,mll,769.0874660452146,1558.2881751553214,0.6440003790373239,0.0,0.9118255181410716,0.8,1.5254040151329784,2.3481061723411623
LV020,raw,Averaging,mll,982.8723571557764,1985.857957376445,0.5901228664443713,0.0,0.9955818727548095,0.8,1.4117474065075917,2.5234776236368313
LV021,raw,Averaging,mll,808.0163515440261,1636.1459461529444,0.8628867788940955,0.0,0.42154865260105173,0.8,2.146212247705643,0.11955797125550272
LV022,raw,Averaging,mll,810.6147525688665,1641.3427482026252,0.7885245077448385,0.0,0.9672896950903629,0.8,1.4027336762701985,0.1061180421934692
LV023,raw,Averaging,mll,1090.3886380292367,2200.8905191233657,0.39231118729316294,0.0,0.9610555928304897,0.8,1.5168458847047765,0.10309853598934596
LV024,raw,Averaging,mll,1286.5203051352803,2593.153853335453,0.22144818865788662,0.0,0.9872412964934597,0.8,1.7010571380214448,0.11282541670418815
LV025,raw,Averaging,mll,853.7116237393365,1727.5364905435652,0.6753016432398804,0.0,0.972658130691099,0.8,1.290864102170919,0.10486323668285727
SV103,raw,Averaging,mll,914.790943712446,1849.6951304897843,0.7330705938295334,0.0,0.5077688979157818,0.8,1.5884753058729386,1.8293188921022623
