subject_id,location,strategy,fit_type,error,bic,r2,pcommon,sigma_v,sigma_a,sigma_p,mu_p
LV001,raw,Averaging,mll,653.3330137367138,1320.074856183356,0.4499140746792879,1.0,0.17236022066545248,0.2,2.999798029674156,1.5
LV002,raw,Averaging,mll,762.4105970216347,1538.2300227531975,0.5179451411345308,1.0,0.5139867277085794,0.2,2.7799180042078158,1.5
LV003,raw,Averaging,mll,274.6430588859058,562.6949464817399,0.928293680512846,1.0,0.33921448924901715,0.2,2.9849503418210346,1.5
LV005,raw,Averaging,mll,395.28383043002464,803.9764895699775,0.8225418063919456,1.0,0.24874551946510182,0.2,2.99581499342694,1.5
LV007,raw,Averaging,mll,145.64132450969706,304.69147772932234,0.9954745949822729,1.0,0.21284755899765287,0.2,2.9998767326145015,1.5
LV008,raw,Averaging,mll,684.7578842756765,1382.9245972612812,0.41302816894586003,1.0,0.14521993524048663,0.2,2.999971624754904,1.5
LV009,raw,Averaging,mll,337.7018456762481,688.8125200624245,0.8527487282864922,1.0,0.13117529952704982,0.2,2.997589673433173,1.5
LV011,raw,Averaging,mll,1022.5670811897345,2058.542991089397,-0.302474942202992,1.0,0.6503066138478403,0.2,2.161081953669993,1.5
LV012,raw,Averaging,mll,821.9053392863561,1657.2195072826405,0.2849787021611473,1.0,0.3232905285144296,0.2,2.985427126117823,1.5
LV013,raw,Averaging,mll,900.075423425508,1813.5596755609442,0.08586787287947073,1.0,0.18076348253991184,0.2,2.9998192899702585,1.5
LV015,raw,Averaging,mll,100.43306155501818,214.27495181996457,0.993148242573882,1.0,0.1083222993867671,0.2,2.998482526109762,1.5
LV016,raw,Averaging,mll,776.1877626448933,1565.7843539997148,0.326267880479022,1.0,0.10664131344517273,0.2,2.9628055109447278,1.5
LV017,raw,Averaging,mll,3.7561189129007224,20.921066535729658,0.9999864570211976,1.0,0.10311631451115304,0.2,2.987296676138366,1.5
LV018,raw,Averaging,mll,63.84898830191166,141.10680531375152,0.9994455866307511,1.0,0.2518400458120012,0.2,2.990223460078855,1.5
LV019,raw,Averaging,mll,107.75366960861996,228.91616792716812,0.9935552412816525,1.0,0.3309521011628134,0.2,2.99081489083788,1.5
LV020,raw,Averaging,mll,320.07713870425266,653.5631061184336,0.8932095537426511,1.0,0.5286052848211258,0.2,2.5331139888820178,1.5
LV021,raw,Averaging,mll,140.83096605445527,295.0707608188388,0.9765986830058708,1.0,0.11742529579463942,0.2,2.9997926129970502,1.5
LV022,raw,Averaging,mll,432.47159552439797,878.3520197587242,0.7565035088590419,1.0,0.1033167805069758,0.2,2.9766954400060492,1.5
LV023,raw,Averaging,mll,885.3390825116948,1784.0869937333177,0.2734867706184584,1.0,0.3410667370575147,0.2,2.929286137239146,1.5
LV024,raw,Averaging,mll,1026.5676728014748,2066.5441743128777,-0.09226737440800226,1.0,0.5689059239868892,0.2,2.776630198370259,1.5
LV025,raw,Averaging,mll,546.9094920490343,1107.2278128079968,0.6461688068176206,1.0,0.13434759248227798,0.2,2.9997155883436495,1.5
SV103,raw,Averaging,mll,190.15508429822654,393.7189973063813,0.9833222864727771,1.0,0.208125306289104,0.2,2.9924797477784875,1.5
SV110,raw,Averaging,mll,65.17948455161039,143.76779781314897,0.9996475252098314,1.0,0.24126696042168982,0.2,2.9962945465862267,1.5
SV111,raw,Averaging,mll,268.52638409188467,550.4615968936976,0.9453469574064216,1.0,0.4177611807177171,0.2,2.7538437382203,1.5
SV113,raw,Averaging,mll,81.91456982936779,177.2379683686638,0.9948586093059337,1.0,0.3434552439027117,0.2,2.9884075917908,1.5
