subject_id,location,strategy,fit_type,error,bic,r2,pcommon,sigma_v,sigma_a,sigma_p,mu_p
LV001,raw,Averaging,mll,829.651333171046,1672.7114950520202,0.6685880257597603,1.0,0.3460866575179223,0.3,2.99756341014647,1.5
LV002,raw,Averaging,mll,945.6900686445367,1904.7889659990017,0.7727155571179978,1.0,0.8785979935502483,0.3,2.7384947409730764,1.5
LV003,raw,Averaging,mll,378.5934681773027,770.5957650645337,0.9610826216735665,1.0,0.6940407014650293,0.3,2.7149265298265153,1.5
LV005,raw,Averaging,mll,532.5575289179096,1078.5238865457475,0.923258809879984,1.0,0.4889994530244512,0.3,2.964850218051719,1.5
LV007,raw,Averaging,mll,265.97265040395916,545.3541295178466,0.958683504398949,1.0,0.4188113892792933,0.3,2.931499807444792,1.5
LV008,raw,Averaging,mll,904.8047031107201,1823.0182349313684,0.5586368594321744,1.0,0.31557360044761196,0.3,2.9998082863503046,1.5
LV009,raw,Averaging,mll,582.0250320622928,1177.4588928345138,0.7368047331957167,1.0,0.29870327054646806,0.3,2.997336555399583,1.5
LV011,raw,Averaging,mll,926.4158809970831,1866.2405907040945,0.5590842404039127,1.0,0.7786735426195119,0.3,1.892202712280735,1.5
LV012,raw,Averaging,mll,981.9295062743566,1977.2678412586415,0.6799596367762806,1.0,0.7470972788371751,0.3,2.9999601475303366,1.5
LV013,raw,Averaging,mll,1097.4604802224626,2208.329789154853,0.5030872442394814,1.0,0.3890942731028003,0.3,2.9801328009821493,1.5
LV015,raw,Averaging,mll,390.77027543451993,794.9493795789681,0.7992710930018072,1.0,0.2901898050531737,0.3,2.9978741885439177,1.5
LV016,raw,Averaging,mll,1028.195394335227,2069.799617380382,0.4734363679541913,1.0,0.2995782010537687,0.3,2.999842716965568,1.5
LV017,raw,Averaging,mll,232.69657835784096,478.80198542561016,0.815715735444871,1.0,0.29108015586581104,0.3,2.9979128081466757,1.5
LV018,raw,Averaging,mll,183.76552739475653,380.9398834994413,0.9797372466854944,1.0,0.49222950932365545,0.3,2.9685311958416443,1.5
LV019,raw,Averaging,mll,277.8469774347483,569.1027835794248,0.9730244124304204,1.0,0.660528724653409,0.3,2.433578329923652,1.5
LV020,raw,Averaging,mll,396.0099305660426,805.4286898420135,0.9344962043671567,1.0,0.770364235666931,0.3,2.900098247783609,1.5
LV021,raw,Averaging,mll,368.9174106314111,751.2436499727504,0.8015429489361965,1.0,0.29073881574000476,0.3,2.996733140628145,1.5
LV022,raw,Averaging,mll,690.1024664131115,1393.6137615361513,0.6844075694883549,1.0,0.29518721716284574,0.3,2.9950514325161373,1.5
LV023,raw,Averaging,mll,1009.8989592080409,2033.20674712601,0.746932804844304,1.0,0.7356609994977824,0.3,2.6930030150887165,1.5
LV024,raw,Averaging,mll,1121.9720927132412,2257.3530141364104,0.6841208310233038,1.0,0.778271709575304,0.3,1.2213173994267896,1.5
LV025,raw,Averaging,mll,745.4781139592973,1504.3650566285228,0.6518604352178656,1.0,0.3155465611873567,0.3,2.999851955047328,1.5
SV103,raw,Averaging,mll,315.4233688233791,644.2555663566865,0.9491868163846928,1.0,0.3948136314789698,0.3,2.999853695574835,1.5
SV110,raw,Averaging,mll,215.98341594215057,445.3756605942294,0.9748766303286677,1.0,0.46827427803638455,0.3,2.959125246773244,1.5
SV111,raw,Averaging,mll,318.20409295467164,649.8170146192715,0.9604309414860024,1.0,0.635624508190251,0.3,2.7962536288029662,1.5
SV113,raw,Averaging,mll,235.31703268311696,484.04289407616216,0.9691454245660762,1.0,0.7223596401246908,0.3,2.718778791496873,1.5
SV119,raw,Averaging,mll,245.18536519670545,503.7795591033391,0.8841575118781533,1.0,0.3267685592231634,0.3,2.995625782805799,1.5
SV201,raw,Averaging,mll,232.03772149888135,477.48427170769094,0.9681320342134662,1.0,0.43477808487964426,0.3,2.9908243100860634,1.5
SV202,raw,Averaging,mll,336.96192918026236,687.332687070453,0.8056954065846635,1.0,0.29242200092174775,0.3,2.987988408164276,1.5
SV203,raw,Averaging,mll,200.61586865633086,414.64056602258995,0.9646313221528271,1.0,0.6930356587526042,0.3,2.745974510995233,1.5
SV204,raw,Averaging,mll,292.7327181785892,598.8742650671066,0.9595635196728803,1.0,0.6843105443545643,0.3,2.989988438356211,1.5
