subject_id,location,strategy,fit_type,error,bic,r2,pcommon,sigma_v,sigma_a,sigma_p,mu_p
LV001,raw,Averaging,mll,829.6441816657468,1665.9927776864577,0.6683822768593561,1.0,0.34490327829140727,0.3,4000,1.5
LV002,raw,Averaging,mll,945.4575212218326,1897.6194567986292,0.7734025280024277,1.0,0.8985042803271751,0.3,4000,1.5
LV003,raw,Averaging,mll,378.45760435497994,763.619623064924,0.9611680590831044,1.0,0.6827047364251492,0.3,4000,1.5
LV005,raw,Averaging,mll,532.6749447504333,1072.0543038558305,0.9212071764714012,1.0,0.4702218836153102,0.3,4000,1.5
LV007,raw,Averaging,mll,265.9027450102613,538.5099043754867,0.9584772046698907,1.0,0.40782482943618337,0.3,4000,1.5
LV008,raw,Averaging,mll,904.8003634502054,1816.3051412553748,0.5586463586140289,1.0,0.31553378427814643,0.3,4000,1.5
LV009,raw,Averaging,mll,581.9866969279241,1170.6778082108121,0.7364568715247015,1.0,0.29534115711217207,0.3,4000,1.5
LV011,raw,Averaging,mll,925.9652644132565,1858.634943181477,0.5593188948859227,1.0,0.79471772907201,0.3,4000,1.5
LV012,raw,Averaging,mll,981.9295062743566,1970.5634269036773,0.6799596367762806,1.0,0.7470972788371751,0.3,4000,1.5
LV013,raw,Averaging,mll,1097.194012695963,2201.0924397468902,0.5029794800736251,1.0,0.3817575795123893,0.3,4000,1.5
LV015,raw,Averaging,mll,390.77876657970427,788.2619475143727,0.7992506824244711,1.0,0.28888383832921954,0.3,4000,1.5
LV016,raw,Averaging,mll,1028.1875524197774,2063.079519194519,0.4734160349342418,1.0,0.29935644097836,0.3,4000,1.5
LV017,raw,Averaging,mll,232.65902842256565,472.0224712000954,0.8156536871023454,1.0,0.28874107209239386,0.3,4000,1.5
LV018,raw,Averaging,mll,183.59662913986313,373.89767263469037,0.9795579390296402,1.0,0.4712862241517769,0.3,4000,1.5
LV019,raw,Averaging,mll,277.69502499910925,562.0944643531826,0.9739300457091009,1.0,0.624941794986292,0.3,4000,1.5
LV020,raw,Averaging,mll,396.0031443925202,798.7107031400045,0.9345390123510979,1.0,0.7684178015674276,0.3,4000,1.5
LV021,raw,Averaging,mll,368.9118559218342,744.5281261986325,0.8015106200207294,1.0,0.28984926866617233,0.3,4000,1.5
LV022,raw,Averaging,mll,690.0969573006121,1386.8983289561882,0.684357245707677,1.0,0.2934805272333543,0.3,4000,1.5
LV023,raw,Averaging,mll,1009.8592025470427,2026.4228194490495,0.7442550031766025,1.0,0.6830820815976067,0.3,4000,1.5
LV024,raw,Averaging,mll,1121.8431390634155,2250.390692481795,0.6839277995431261,1.0,0.7554438090587389,0.3,4000,1.5
LV025,raw,Averaging,mll,745.3411439518175,1497.386702258599,0.652625167861078,1.0,0.3041673192582888,0.3,4000,1.5
SV103,raw,Averaging,mll,315.28758015310336,637.2795746611708,0.9487946699345199,1.0,0.38860549418752827,0.3,4000,1.5
SV110,raw,Averaging,mll,215.81282312999744,438.330060614959,0.9744865848384242,1.0,0.4479310200408874,0.3,4000,1.5
SV111,raw,Averaging,mll,318.1552357025628,643.0148857600897,0.9610937697844817,1.0,0.6180935463999099,0.3,4000,1.5
SV113,raw,Averaging,mll,234.83768353813835,476.3797814312408,0.9708912369130828,1.0,0.6823779039339342,0.3,4000,1.5
SV119,raw,Averaging,mll,245.13962526481447,496.98366488459305,0.8839558544198474,1.0,0.32205346714720434,0.3,4000,1.5
SV201,raw,Averaging,mll,231.97904192322972,470.66249820142355,0.968129195831478,1.0,0.4330293894462179,0.3,4000,1.5
SV202,raw,Averaging,mll,336.95111658493795,680.60664752484,0.8057330366301669,1.0,0.28895127941260923,0.3,4000,1.5
SV203,raw,Averaging,mll,200.4499606999832,407.6043357549305,0.9651514076458584,1.0,0.6829109911824461,0.3,4000,1.5
SV204,raw,Averaging,mll,292.72817906598647,592.160772486937,0.9596331142898477,1.0,0.6825974710204757,0.3,4000,1.5
SV205,raw,Averaging,mll,324.7382424303604,656.1808992156849,0.8395050146622275,1.0,0.3074263935717333,0.3,4000,1.5
SV206,raw,Averaging,mll,505.6393314822949,1017.9830773195539,0.8622722600353652,1.0,0.4381739014524825,0.3,4000,1.5
SV207,raw,Averaging,mll,257.4662649374154,521.636944229795,0.816601758334331,1.0,0.2906549207046988,0.3,4000,1.5
